% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
2 0 +7.622511834e+04 +7.622511834e+04 +7.614639834e+04 +7.614639834e+04
12 0 +4.679461828e+03 +4.679461828e+03 +4.600741828e+03 +4.600741828e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.151000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.899122222e+06 +8.899122222e+06 +8.899080712e+06 +8.899080712e+06
2 0 +2.719971045e+04 +2.719971045e+04 +2.715820045e+04 +2.715820045e+04
52 0 +8.006147574e+03 +8.006147574e+03 +7.964637574e+03 +7.964637574e+03
77 0 +4.583502512e+03 +4.583502512e+03 +4.541992512e+03 +4.541992512e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.320700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.856327624e+06 +5.856327624e+06 +5.856459694e+06 +5.856459694e+06
5 0 +3.490213283e+06 +3.490213283e+06 +3.490345353e+06 +3.490345353e+06
6 0 +2.031720727e+06 +2.031720727e+06 +2.031852797e+06 +2.031852797e+06
7 0 +6.634170572e+05 +6.634170572e+05 +6.635491272e+05 +6.635491272e+05
9 0 +1.224756148e+05 +1.224756148e+05 +1.226076848e+05 +1.226076848e+05
70 0 +4.450800911e+04 +4.450800911e+04 +4.464007911e+04 +4.464007911e+04
78 0 +1.120583847e+03 +1.120583847e+03 +1.252653847e+03 +1.252653847e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.725000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.210758773e+05 +4.210758773e+05 +4.211731273e+05 +4.211731273e+05
8 0 +1.912446757e+05 +1.912446757e+05 +1.913419257e+05 +1.913419257e+05
12 0 +4.004631621e+04 +4.004631621e+04 +4.014356621e+04 +4.014356621e+04
20 0 +2.315844886e+04 +2.315844886e+04 +2.325569886e+04 +2.325569886e+04
62 0 +3.926999531e+03 +3.926999531e+03 +4.024249531e+03 +4.024249531e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.033000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.360976664e+05 +4.360976664e+05 +4.360773364e+05 +4.360773364e+05
5 0 +1.404082935e+05 +1.404082935e+05 +1.403879635e+05 +1.403879635e+05
6 0 +1.127590251e+05 +1.127590251e+05 +1.127386951e+05 +1.127386951e+05
11 0 +4.573283012e+04 +4.573283012e+04 +4.571250012e+04 +4.571250012e+04
59 0 +1.698560856e+03 +1.698560856e+03 +1.678230856e+03 +1.678230856e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.431000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.868724839e+06 +1.868724839e+06 +1.868819149e+06 +1.868819149e+06
3 0 +5.659455673e+05 +5.659455673e+05 +5.660398773e+05 +5.660398773e+05
4 0 +2.188645715e+04 +2.188645715e+04 +2.198076715e+04 +2.198076715e+04
22 0 +1.561036338e+04 +1.561036338e+04 +1.570467338e+04 +1.570467338e+04
35 0 +1.742794738e+03 +1.742794738e+03 +1.837104738e+03 +1.837104738e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.436900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.721166385e+06 +1.721166385e+06 +1.721022695e+06 +1.721022695e+06
6 0 +5.954533339e+05 +5.954533339e+05 +5.953096439e+05 +5.953096439e+05
7 0 +2.491506482e+05 +2.491506482e+05 +2.490069582e+05 +2.490069582e+05
19 0 +2.283875058e+04 +2.283875058e+04 +2.269506058e+04 +2.269506058e+04
56 0 +2.552085747e+03 +2.552085747e+03 +2.408395747e+03 +2.408395747e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.533800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.755909768e+05 +7.755909768e+05 +7.752375968e+05 +7.752375968e+05
2 0 +1.321546182e+05 +1.321546182e+05 +1.318012382e+05 +1.318012382e+05
3 0 +9.149932857e+03 +9.149932857e+03 +8.796552857e+03 +8.796552857e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.910000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.776436563e+06 +2.776436563e+06 +2.776433653e+06 +2.776433653e+06
2 0 +1.579472071e+05 +1.579472071e+05 +1.579442971e+05 +1.579442971e+05
16 0 +1.964241382e+04 +1.964241382e+04 +1.963950382e+04 +1.963950382e+04
54 0 +1.925144813e+04 +1.925144813e+04 +1.924853813e+04 +1.924853813e+04
58 0 +2.115850982e+03 +2.115850982e+03 +2.112940982e+03 +2.112940982e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.970000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.522652653e+07 +1.522652653e+07 +1.522652356e+07 +1.522652356e+07
3 0 +6.760979383e+06 +6.760979383e+06 +6.760976413e+06 +6.760976413e+06
4 0 +5.739998032e+04 +5.739998032e+04 +5.739701032e+04 +5.739701032e+04
37 0 +3.071847987e+04 +3.071847987e+04 +3.071550987e+04 +3.071550987e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.996300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.367125072e+06 +8.367125072e+06 +8.367424702e+06 +8.367424702e+06
2 0 +6.400290611e+06 +6.400290611e+06 +6.400590241e+06 +6.400590241e+06
4 0 +2.709762676e+06 +2.709762676e+06 +2.710062306e+06 +2.710062306e+06
14 0 +7.835070052e+03 +7.835070052e+03 +8.134700052e+03 +8.134700052e+03
